class,u_mag,g_mag,r_mag,i_mag,z_mag,max_mag
3,20.093,19.875,19.777,19.825,20.03,20.093
3,18.89,18.532,18.708,18.873,19.165,19.165
3,18.57,18.896,19.246,19.382,19.32,19.382
3,19.991,19.618,19.874,20.047,20.259,20.259
3,20.538,20.133,20.284,20.393,20.866,20.866
3,20.46,20.338,20.391,20.514,20.53,20.53
3,20.175,19.841,19.951,20.015,20.682,20.682
3,19.262,19.177,19.3,19.51,19.486,19.51
3,19.323,19.25,19.615,19.841,20.072,20.072
3,18.986,18.492,18.62,18.813,19.033,19.033
3,19.94,19.502,19.299,19.313,19.392,19.94
3,19.588,19.109,19.061,19.118,19.311,19.588
3,17.476,17.781,18.256,18.564,18.944,18.944
3,19.208,18.85,18.892,18.987,19.182,19.208
3,20.28,19.869,20.054,20.326,20.363,20.363
3,19.51,19.008,19.085,19.256,19.451,19.51
3,19.574,18.971,19.169,19.355,19.614,19.614
3,20.277,19.862,19.794,19.795,19.761,20.277
3,19.226,18.949,19.004,19.121,19.065,19.226
3,17.795,18.088,18.576,18.908,19.225,19.225
3,20.565,20.204,20.38,20.546,20.353,20.565
3,19.645,19.485,19.741,19.928,20.116,20.116
3,20.325,20.179,19.82,19.015,18.461,20.325
3,18.337,17.94,18.056,18.248,18.466,18.466
3,19.987,19.455,19.337,19.303,19.244,19.987
3,20.402,19.971,20.156,20.196,20.636,20.636
3,20.027,20.015,20.355,20.654,20.737,20.737
3,20.558,20.179,20.114,20.286,20.316,20.558
3,20.368,19.967,19.908,19.851,19.897,20.368
3,19.722,19.793,20.157,20.567,20.593,20.593
3,19.076,19.136,19.538,19.838,20.125,20.125
3,19.248,18.806,19.067,19.191,18.791,19.248
3,19.204,19.092,19.111,19.267,19.368,19.368
3,20.572,20.188,20.122,20.171,20.225,20.572
3,20.115,20.144,20.392,20.684,20.681,20.684
3,19.123,18.769,19.014,19.309,19.664,19.664
3,20.494,20.395,20.643,20.857,20.885,20.885
3,19.675,19.424,19.651,19.915,20.184,20.184
3,20.92,20.445,20.407,20.55,20.53,20.92
3,19.332,18.924,18.824,18.801,18.883,19.332
3,19.426,19.02,19.111,18.754,18.29,19.426
3,19.257,19.114,19.438,19.728,19.717,19.728
3,20.181,19.941,20.213,20.484,20.276,20.484
3,20.468,20.141,20.332,20.445,20.688,20.688
3,19.517,19.57,19.937,20.155,20.157,20.157
3,19.998,19.613,19.779,19.811,19.889,19.998
3,20.622,20.181,20.105,20.091,20.133,20.622
3,20.448,20.128,20.375,20.709,20.859,20.859
3,20.326,19.898,19.979,20.01,20.35,20.35
3,20.353,20.333,20.541,20.801,20.968,20.968
3,18.935,18.398,18.215,18.19,18.229,18.935
3,19.295,18.805,18.858,18.961,19.142,19.295
3,20.733,20.214,20.35,20.443,20.727,20.733
3,18.767,18.815,19.217,19.515,19.746,19.746
3,20.471,20.037,20.103,20.169,20.134,20.471
3,19.977,20.26,20.514,20.089,19.7,20.514
3,19.418,19.745,20.215,20.735,20.864,20.864
3,20.595,20.161,20.212,20.322,20.444,20.595
3,19.798,19.865,20.093,20.518,20.714,20.714
3,19.826,19.36,19.493,19.638,19.955,19.955
3,19.443,19.144,19.399,19.658,19.905,19.905
3,18.482,18.361,18.687,18.986,19.228,19.228
3,19.044,18.821,19.182,19.427,19.826,19.826
3,19.913,19.641,19.893,20.225,20.255,20.255
3,18.596,18.286,18.176,18.214,18.41,18.596
3,19.537,19.374,19.703,20.0,20.342,20.342
3,20.538,19.963,20.126,20.221,20.49,20.538
3,19.717,19.688,20.059,20.355,20.418,20.418
3,19.728,19.598,19.679,19.855,20.063,20.063
3,20.561,20.171,20.29,20.347,20.56,20.561
3,20.022,19.742,20.133,20.39,20.619,20.619
3,18.935,19.05,19.441,19.729,20.088,20.088
3,18.339,17.981,18.255,18.476,18.694,18.694
3,18.567,18.136,18.284,18.357,18.593,18.593
3,20.182,19.883,19.835,19.95,20.082,20.182
3,19.655,19.268,19.557,19.75,20.081,20.081
3,19.449,19.279,19.41,18.922,18.396,19.449
3,20.573,20.114,20.149,20.272,20.115,20.573
3,19.443,19.556,19.83,20.106,20.222,20.222
3,17.952,17.51,17.503,17.572,17.62,17.952
3,19.903,20.032,20.375,20.648,20.933,20.933
3,20.067,19.939,20.263,20.591,20.587,20.591
3,19.804,19.186,18.935,18.879,18.862,19.804
3,20.883,20.294,20.462,20.536,20.682,20.883
3,20.628,20.264,20.116,20.174,20.219,20.628
3,20.012,19.836,20.177,20.512,20.761,20.761
3,19.382,19.027,19.217,19.052,18.476,19.382
3,20.031,20.052,20.394,20.71,20.541,20.71
3,20.275,19.864,20.005,20.078,20.394,20.394
3,19.887,19.844,20.188,20.542,20.581,20.581
3,17.991,17.862,18.195,18.456,18.757,18.757
3,20.381,19.925,20.147,20.236,20.651,20.651
3,16.835,16.923,17.296,17.601,17.859,17.859
3,19.047,18.596,18.726,18.915,19.172,19.172
3,19.192,19.005,19.298,19.599,19.827,19.827
3,17.241,17.551,17.994,18.321,18.61,18.61
3,19.216,19.172,19.532,19.861,20.159,20.159
3,19.832,19.364,19.567,19.743,19.993,19.993
3,19.471,19.195,19.506,19.708,20.051,20.051
3,19.175,19.165,19.402,19.602,19.839,19.839
3,19.544,19.551,19.923,20.146,20.417,20.417
3,20.439,20.229,20.163,19.785,19.301,20.439
3,19.87,19.575,19.797,20.019,20.186,20.186
3,20.12,19.72,19.792,19.846,19.823,20.12
3,20.399,20.162,20.46,20.814,20.706,20.814
3,20.207,20.151,20.03,19.351,18.773,20.207
3,20.034,19.619,19.767,19.962,20.201,20.201
3,17.857,17.779,18.048,17.863,17.528,18.048
3,18.463,18.324,18.639,18.89,19.198,19.198
3,20.629,20.153,20.027,20.055,20.01,20.629
3,19.984,19.493,19.662,19.778,20.119,20.119
3,18.785,19.001,19.464,19.751,20.283,20.283
3,18.827,19.115,19.574,19.875,20.252,20.252
3,20.576,20.256,20.572,20.898,20.729,20.898
3,19.439,19.517,19.872,20.168,20.405,20.405
3,20.516,20.051,20.165,20.342,20.557,20.557
3,19.509,19.659,19.454,18.809,18.341,19.659
3,18.676,18.075,17.86,17.752,17.775,18.676
3,19.719,19.428,19.74,19.959,20.229,20.229
3,17.402,17.803,18.316,18.682,19.011,19.011
3,20.51,20.3,20.571,20.834,20.997,20.997
3,19.37,19.143,19.143,19.157,19.323,19.37
3,19.106,19.543,20.036,20.263,20.525,20.525
3,19.312,19.073,19.085,19.118,19.38,19.38
3,18.978,18.853,19.208,19.485,19.933,19.933
3,19.685,19.275,19.499,19.745,20.096,20.096
3,17.818,17.497,17.747,18.002,18.249,18.249
3,18.891,18.916,19.228,19.458,19.644,19.644
3,20.327,19.982,20.219,20.426,20.415,20.426
3,17.495,17.339,17.459,16.963,16.413,17.495
3,20.419,20.126,20.377,20.719,20.726,20.726
3,18.833,19.194,19.677,19.977,20.254,20.254
3,20.641,20.196,20.317,20.325,20.497,20.641
3,20.544,20.395,20.563,20.734,20.907,20.907
3,18.921,18.415,18.317,18.325,18.425,18.921
3,20.525,20.267,20.414,20.006,19.438,20.525
3,18.697,18.757,19.165,19.486,19.737,19.737
3,19.558,19.106,18.989,19.023,19.084,19.558
3,19.463,19.562,19.755,19.931,20.13,20.13
3,18.235,18.335,18.631,18.876,19.168,19.168
3,19.188,18.757,18.655,17.914,17.208,19.188
3,18.824,18.545,18.825,19.062,19.401,19.401
3,20.733,20.28,20.418,20.595,20.802,20.802
3,20.755,20.332,20.305,20.302,20.303,20.755
3,20.874,20.479,20.737,20.963,20.804,20.963
3,19.161,18.729,18.89,19.058,19.269,19.269
3,19.345,19.245,19.56,19.708,19.867,19.867
3,19.409,19.221,19.524,19.757,19.899,19.899
3,19.136,18.907,18.879,18.18,17.499,19.136
3,19.964,19.632,19.92,20.193,20.222,20.222
3,19.345,18.803,18.782,18.818,18.894,19.345
3,19.268,18.897,19.103,19.336,19.651,19.651
3,20.616,20.297,20.22,20.242,20.292,20.616
3,20.729,20.508,20.296,20.397,20.269,20.729
3,20.192,19.741,19.936,20.167,20.266,20.266
3,19.334,19.091,19.402,19.558,20.245,20.245
3,19.162,19.258,19.541,19.766,19.97,19.97
3,19.319,19.418,19.767,20.102,20.572,20.572
3,19.378,19.029,19.083,19.161,19.305,19.378
3,18.961,19.144,19.568,19.863,20.1,20.1
3,17.727,18.099,18.495,18.625,18.687,18.687
3,18.237,18.357,18.701,19.011,19.313,19.313
3,16.539,16.967,17.429,17.818,18.185,18.185
3,18.853,18.68,18.968,19.243,19.502,19.502
3,19.906,19.478,19.631,19.877,20.16,20.16
3,20.026,19.864,20.103,20.28,20.611,20.611
3,18.592,18.912,19.348,19.637,19.886,19.886
3,20.446,20.45,20.81,20.967,20.93,20.967
3,19.585,19.111,19.141,19.197,19.331,19.585
3,19.706,19.542,19.784,20.007,20.489,20.489
3,20.195,19.946,20.235,20.607,20.201,20.607
3,19.606,19.524,19.853,20.137,20.248,20.248
3,19.269,18.835,19.037,19.244,19.557,19.557
3,18.434,18.574,18.97,19.321,19.632,19.632
3,19.333,19.202,19.535,19.79,20.071,20.071
3,20.693,20.231,20.481,20.679,20.867,20.867
3,19.924,19.505,19.644,19.844,19.988,19.988
3,19.013,18.775,19.115,19.374,19.637,19.637
3,18.434,18.771,19.253,19.549,19.813,19.813
3,16.924,16.696,16.996,17.209,17.436,17.436
3,20.073,19.696,19.857,20.038,20.205,20.205
3,17.724,17.981,18.423,18.764,19.048,19.048
3,18.75,18.197,17.974,17.867,17.936,18.75
3,19.63,19.127,19.175,19.252,19.383,19.63
3,19.959,19.824,20.081,20.346,20.871,20.871
3,17.889,17.972,18.377,18.695,19.057,19.057
3,18.968,18.581,18.647,18.696,18.743,18.968
3,18.485,18.644,19.063,19.405,19.743,19.743
3,18.971,18.653,18.945,19.192,19.346,19.346
3,18.035,18.041,18.395,18.674,18.981,18.981
3,19.874,19.684,19.982,20.42,20.344,20.42
3,20.319,19.906,19.947,20.198,20.137,20.319
3,20.583,20.278,20.333,20.616,20.415,20.616
3,20.002,19.914,20.182,20.435,20.605,20.605
3,19.116,19.114,19.273,19.477,19.766,19.766
3,17.646,17.403,17.591,17.831,18.103,18.103
3,20.024,19.863,20.206,20.393,20.568,20.568
3,18.185,17.852,18.043,18.341,18.683,18.683
3,20.078,19.767,19.987,20.217,20.517,20.517
3,19.621,19.236,19.137,19.133,19.272,19.621
3,18.912,18.371,18.528,18.679,18.875,18.912
3,19.372,18.944,19.196,19.416,19.889,19.889
3,19.307,18.759,18.34,17.35,16.663,19.307
3,18.791,18.57,18.727,18.249,17.662,18.791
3,19.866,19.347,19.226,19.206,19.25,19.866
3,19.477,19.785,20.257,20.597,20.932,20.932
3,20.537,20.201,20.404,20.494,20.884,20.884
3,20.016,19.703,19.941,20.17,20.379,20.379
3,19.136,18.91,18.89,19.025,19.114,19.136
3,19.664,19.772,20.191,20.378,20.635,20.635
3,19.693,19.561,19.642,19.781,19.914,19.914
3,18.718,18.347,18.596,18.817,19.083,19.083
3,19.926,19.226,19.445,19.631,19.71,19.926
3,17.926,18.092,18.505,18.9,19.112,19.112
3,19.699,19.189,19.266,19.217,18.921,19.699
3,20.677,20.337,20.303,20.337,20.349,20.677
3,19.194,18.852,19.015,19.258,19.581,19.581
3,17.623,18.046,18.552,18.872,18.842,18.872
3,19.075,19.001,19.316,19.602,19.928,19.928
3,19.581,19.688,19.863,19.357,18.953,19.863
3,19.444,19.098,19.104,18.567,18.097,19.444
3,20.145,19.945,20.121,20.263,20.425,20.425
3,18.963,18.45,18.335,18.311,18.324,18.963
3,20.681,20.252,20.441,20.576,20.401,20.681
3,19.121,18.736,18.951,19.192,19.425,19.425
3,20.598,20.175,20.198,20.189,20.167,20.598
3,20.547,20.115,20.227,20.303,20.607,20.607
3,18.71,18.481,18.745,19.037,19.232,19.232
3,19.146,18.788,18.975,19.16,19.395,19.395
3,20.883,20.36,19.497,18.819,18.412,20.883
3,20.694,20.413,20.622,20.806,20.631,20.806
3,18.718,18.307,18.289,18.326,18.495,18.718
3,17.388,17.576,17.874,18.493,18.555,18.555
3,19.424,18.991,19.118,18.968,18.537,19.424
3,20.573,20.233,20.322,20.425,20.67,20.67
3,19.772,19.934,20.344,20.565,20.782,20.782
3,18.96,18.588,18.82,19.075,19.4,19.4
3,17.956,18.237,18.696,19.048,19.247,19.247
3,20.575,20.379,20.601,20.848,20.811,20.848
3,19.607,19.538,19.653,19.818,20.055,20.055
3,19.815,19.455,19.593,19.812,20.248,20.248
3,20.497,20.177,20.358,20.561,20.541,20.561
3,20.499,20.114,20.361,20.537,20.893,20.893
3,20.799,20.325,20.342,20.501,20.588,20.799
3,20.525,20.253,20.259,20.439,20.904,20.904
3,18.453,18.711,19.123,19.537,19.746,19.746
3,19.318,19.287,19.647,19.931,20.139,20.139
3,19.645,19.374,19.616,19.833,19.99,19.99
3,20.075,19.744,19.924,20.155,20.519,20.519
3,20.043,19.599,19.74,19.956,19.948,20.043
3,18.376,18.684,19.156,19.465,19.809,19.809
3,18.288,18.646,19.036,19.361,19.654,19.654
3,19.316,18.68,18.553,18.543,18.668,19.316
3,19.967,19.692,19.852,19.997,20.315,20.315
3,19.473,19.754,20.131,20.406,20.562,20.562
3,20.514,20.377,20.371,20.552,20.709,20.709
3,18.144,17.771,17.707,17.721,17.851,18.144
3,19.613,19.099,18.953,18.935,18.891,19.613
3,20.736,19.758,18.777,18.018,17.588,20.736
3,18.449,18.225,18.277,17.759,17.169,18.449
3,19.812,19.694,20.038,20.353,20.417,20.417
3,20.542,20.088,20.166,20.164,20.572,20.572
3,19.513,19.539,19.931,20.218,20.864,20.864
3,20.153,19.666,19.94,20.087,20.187,20.187
3,19.913,19.895,20.109,20.24,20.521,20.521
3,18.435,18.512,18.803,19.011,19.343,19.343
3,20.594,20.245,20.493,20.735,20.651,20.735
3,19.607,19.307,19.604,19.816,20.145,20.145
3,20.651,20.211,20.209,20.283,20.558,20.651
3,20.517,20.205,20.513,20.727,20.743,20.743
3,16.664,16.74,17.117,17.424,17.714,17.714
3,20.565,20.246,20.152,20.328,20.228,20.565
3,19.616,19.622,20.016,20.275,20.649,20.649
3,15.649,15.917,16.31,16.671,17.004,17.004
3,19.719,19.253,19.432,19.654,19.924,19.924
3,20.077,20.054,20.362,20.61,20.507,20.61
3,18.492,18.383,18.71,19.007,19.395,19.395
3,19.692,19.468,19.502,19.594,19.813,19.813
3,18.487,18.32,18.605,18.881,19.16,19.16
3,20.085,20.09,20.329,20.527,20.277,20.527
3,18.517,18.839,19.32,19.669,20.087,20.087
3,20.275,19.72,19.564,19.533,19.521,20.275
3,19.466,19.555,19.815,20.083,19.992,20.083
3,18.834,18.865,19.188,19.428,19.673,19.673
3,19.99,19.791,19.909,19.512,19.054,19.99
3,18.085,17.645,17.704,17.841,17.996,18.085
3,18.123,18.05,18.349,18.637,18.976,18.976
3,19.201,18.937,19.244,19.537,19.905,19.905
3,19.817,19.923,20.239,20.435,20.472,20.472
3,20.516,19.946,20.21,20.358,20.944,20.944
3,19.453,19.438,19.701,19.916,19.831,19.916
3,19.779,19.455,19.705,19.914,20.087,20.087
3,19.089,18.69,18.861,19.076,19.316,19.316
3,19.488,19.223,19.533,19.786,20.193,20.193
3,19.976,19.949,20.236,20.443,20.369,20.443
3,20.152,19.775,19.885,20.025,20.185,20.185
3,19.287,19.327,19.695,20.04,20.178,20.178
3,17.805,17.954,18.426,18.775,19.083,19.083
3,19.488,19.138,18.565,17.864,17.397,19.488
3,20.207,19.863,20.159,20.4,20.315,20.4
3,20.685,20.253,20.407,20.649,20.793,20.793
3,19.11,19.454,19.912,20.053,19.934,20.053
3,17.609,17.463,17.766,18.062,18.363,18.363
3,20.099,20.153,20.457,20.776,20.958,20.958
3,20.278,19.704,19.848,20.086,20.505,20.505
3,19.744,19.582,19.981,20.192,20.377,20.377
3,19.332,19.367,19.795,20.042,20.713,20.713
3,19.397,18.997,19.175,19.455,19.649,19.649
3,18.585,18.452,18.736,18.957,19.317,19.317
3,19.126,19.329,19.733,19.982,20.188,20.188
3,20.211,20.237,20.514,20.823,20.953,20.953
3,20.493,20.427,20.383,19.652,18.987,20.493
3,20.254,19.825,20.012,20.252,20.471,20.471
3,20.034,19.871,19.884,20.078,20.169,20.169
3,19.432,19.348,19.698,19.954,19.957,19.957
3,19.362,19.624,20.089,20.354,20.585,20.585
3,20.371,19.979,20.141,20.348,20.648,20.648
3,20.673,20.408,20.622,20.739,20.782,20.782
3,19.366,19.494,19.577,19.021,18.662,19.577
3,19.137,18.613,18.495,18.439,18.526,19.137
3,19.747,19.385,19.573,19.809,19.961,19.961
3,20.691,20.174,20.301,20.563,20.906,20.906
3,19.251,18.835,18.966,19.119,19.261,19.261
3,20.049,19.64,19.675,19.196,18.617,20.049
3,18.823,19.04,19.44,19.764,20.123,20.123
3,19.079,18.805,19.07,19.319,19.639,19.639
3,19.079,18.805,19.07,19.319,19.639,19.639
3,20.111,19.661,19.854,20.129,20.195,20.195
3,19.343,19.142,19.436,19.693,19.856,19.856
3,18.912,19.169,19.584,19.882,20.245,20.245
3,18.801,18.876,19.249,19.529,19.847,19.847
3,20.521,20.065,20.221,20.425,20.522,20.522
3,18.768,18.863,18.729,18.121,17.703,18.863
3,19.793,19.255,19.502,19.746,19.963,19.963
3,18.505,18.102,18.281,18.484,18.724,18.724
3,17.888,18.069,18.507,18.838,19.185,19.185
3,17.038,16.794,17.067,17.339,17.585,17.585
3,20.21,19.739,19.732,19.908,19.817,20.21
3,20.242,19.823,19.845,19.929,20.14,20.242
3,20.245,20.176,20.151,19.563,19.085,20.245
3,20.325,20.141,20.378,20.662,20.498,20.662
3,20.318,20.147,20.505,20.716,20.829,20.829
3,19.02,18.681,18.947,19.122,19.474,19.474
3,16.586,16.16,16.05,16.054,16.17,16.586
3,19.488,19.617,20.013,20.299,20.491,20.491
3,20.745,20.347,20.459,20.632,20.64,20.745
3,20.514,20.191,20.369,20.488,20.891,20.891
3,19.857,19.704,19.856,20.095,20.457,20.457
3,19.386,19.684,20.092,20.511,20.712,20.712
3,17.667,17.506,17.826,18.099,18.335,18.335
3,19.927,19.426,19.476,19.574,19.791,19.927
3,19.531,19.117,19.077,19.124,19.221,19.531
3,19.885,19.702,20.015,20.402,20.466,20.466
3,19.828,19.831,19.956,20.271,20.54,20.54
3,19.094,18.899,19.228,19.469,19.91,19.91
3,19.094,18.899,19.228,19.469,19.91,19.91
3,19.99,19.573,19.623,19.837,20.313,20.313
3,20.581,20.199,20.485,20.704,20.426,20.704
3,17.006,17.492,18.06,18.423,18.765,18.765
3,18.296,17.831,17.909,18.042,18.205,18.296
3,20.397,19.922,20.056,20.312,20.374,20.397
3,19.419,19.06,19.323,19.567,19.913,19.913
3,20.231,19.986,20.251,20.551,20.63,20.63
3,19.901,19.675,20.107,20.211,20.276,20.276
3,19.887,19.764,20.117,20.502,20.671,20.671
3,20.459,20.22,20.425,20.799,20.988,20.988
3,19.359,19.014,18.978,19.039,19.196,19.359
3,20.45,20.393,20.489,20.602,20.582,20.602
3,18.542,18.989,19.374,19.336,19.117,19.374
3,18.542,18.989,19.374,19.336,19.117,19.374
3,19.026,18.72,19.018,19.257,19.509,19.509
3,19.55,19.187,19.368,19.539,19.683,19.683
3,20.607,20.341,20.347,20.445,20.757,20.757
3,20.607,20.341,20.347,20.445,20.757,20.757
3,18.703,18.254,18.394,18.643,18.768,18.768
3,19.051,18.72,18.91,18.718,18.198,19.051
3,20.001,19.763,20.066,20.338,20.56,20.56
3,19.235,19.218,19.386,19.603,19.85,19.85
3,19.417,19.665,20.124,20.373,20.536,20.536
3,19.417,19.665,20.124,20.373,20.536,20.536
3,19.15,18.83,19.176,19.429,19.885,19.885
3,19.236,18.796,18.975,19.165,19.274,19.274
3,19.564,19.354,19.653,19.941,20.275,20.275
3,19.278,18.824,18.854,18.912,18.965,19.278
3,20.275,20.409,20.618,20.919,20.76,20.919
3,20.442,20.12,20.292,20.541,20.86,20.86
3,20.442,20.12,20.292,20.541,20.86,20.86
3,16.72,16.362,16.006,15.275,14.815,16.72
3,17.618,17.547,17.915,18.176,18.479,18.479
3,17.791,17.729,18.149,18.421,18.705,18.705
3,18.434,18.022,18.305,18.55,18.887,18.887
3,20.739,20.266,20.356,20.519,20.824,20.824
3,20.321,19.93,20.158,20.363,20.8,20.8
3,20.935,20.303,20.456,20.579,20.342,20.935
3,20.041,19.944,20.275,20.536,20.885,20.885
3,18.562,18.897,19.334,19.717,19.885,19.885
3,17.738,17.938,18.417,18.732,19.122,19.122
3,18.082,18.187,18.554,18.832,18.993,18.993
3,20.216,19.774,20.05,20.29,20.499,20.499
3,19.657,19.541,19.669,19.905,20.044,20.044
3,19.445,19.028,18.944,18.94,18.975,19.445
3,19.921,19.331,18.305,17.637,17.31,19.921
3,19.573,19.009,18.798,18.741,18.807,19.573
3,20.007,19.873,20.006,20.117,20.226,20.226
3,19.67,19.213,19.452,19.637,19.826,19.826
3,18.617,18.543,18.875,19.138,19.537,19.537
3,19.2,18.806,18.804,18.897,19.043,19.2
3,20.365,19.964,20.133,20.287,20.563,20.563
3,19.498,19.59,19.822,20.11,20.273,20.273
3,19.633,19.176,19.197,19.312,19.433,19.633
3,19.466,19.563,19.84,20.095,20.341,20.341
3,20.063,19.893,20.193,20.521,20.679,20.679
3,19.941,19.542,19.778,19.905,19.958,19.958
3,19.503,19.138,19.376,19.608,19.851,19.851
3,18.56,18.726,19.022,19.319,19.629,19.629
3,16.39,15.855,15.892,15.443,14.847,16.39
3,19.412,19.106,19.395,19.682,20.054,20.054
3,18.155,17.781,17.767,17.842,17.939,18.155
3,16.631,16.233,16.228,16.296,16.482,16.631
3,18.919,19.26,19.741,20.098,20.94,20.94
3,19.439,18.991,19.19,19.388,19.617,19.617
3,19.494,19.605,19.926,20.273,20.809,20.809
3,20.149,20.094,20.194,19.809,19.371,20.194
3,19.818,19.467,19.669,19.893,20.032,20.032
3,20.561,20.162,20.366,20.654,20.957,20.957
3,17.948,17.461,17.607,17.761,17.988,17.988
3,17.948,17.461,17.607,17.761,17.988,17.988
3,16.77,16.199,16.233,16.204,16.1,16.77
3,19.062,18.834,19.124,19.395,19.724,19.724
3,19.622,19.779,20.173,20.472,20.762,20.762
3,19.547,19.443,19.544,19.692,19.734,19.734
3,19.411,19.562,19.849,20.156,20.325,20.325
3,20.242,20.252,20.45,20.539,20.709,20.709
3,19.396,19.486,19.922,20.227,20.521,20.521
3,20.458,20.145,20.366,20.672,20.709,20.709
3,19.186,19.259,19.649,19.959,20.157,20.157
3,20.019,19.603,19.66,19.822,20.02,20.02
3,18.312,17.918,18.132,18.304,18.501,18.501
3,18.713,18.276,18.208,18.211,17.968,18.713
3,18.864,18.752,19.074,19.07,18.757,19.074
3,20.086,19.807,20.05,20.258,20.376,20.376
3,19.339,18.916,19.161,19.376,19.576,19.576
3,17.687,17.254,17.445,17.659,17.894,17.894
3,19.546,19.241,19.501,19.699,20.09,20.09
3,19.546,19.241,19.501,19.699,20.09,20.09
3,20.089,20.227,20.51,20.886,20.69,20.886
3,18.029,17.638,17.693,17.781,17.933,18.029
3,18.961,19.028,19.405,19.638,20.025,20.025
3,19.316,18.759,18.629,18.581,18.645,19.316
3,19.08,19.113,19.487,19.751,20.093,20.093
3,19.167,19.215,19.505,19.73,20.11,20.11
3,19.368,19.058,19.379,19.604,19.772,19.772
3,18.908,18.524,18.729,18.975,19.242,19.242
3,19.638,19.2,19.136,19.224,19.364,19.638
3,19.299,18.755,18.674,18.657,18.706,19.299
3,19.713,19.525,19.848,19.128,18.551,19.848
3,19.863,19.752,19.846,19.968,20.243,20.243
3,19.085,18.612,18.538,18.533,18.593,19.085
3,20.23,19.836,20.024,20.186,20.49,20.49
3,20.562,20.435,20.551,20.652,20.592,20.652
3,19.186,18.769,18.74,18.8,18.887,19.186
3,19.875,19.542,19.78,20.01,20.354,20.354
3,18.136,17.719,17.748,17.841,18.03,18.136
3,20.141,19.699,19.823,20.08,20.189,20.189
3,20.077,20.157,20.506,20.498,20.61,20.61
3,20.448,20.177,20.376,20.626,20.64,20.64
3,18.327,18.143,18.382,18.613,18.93,18.93
3,19.739,19.378,19.619,19.864,20.081,20.081
3,18.163,18.025,18.295,18.526,18.843,18.843
3,20.382,20.382,20.597,20.515,20.303,20.597
3,20.471,20.107,20.081,20.147,20.161,20.471
3,20.06,19.729,19.929,20.173,20.4,20.4
3,19.247,19.279,19.655,20.01,20.349,20.349
3,19.921,19.86,20.037,20.285,20.419,20.419
3,19.945,19.753,19.859,19.978,19.99,19.99
3,20.269,20.125,20.395,20.747,20.863,20.863
3,19.881,19.645,19.634,19.708,19.987,19.987
3,19.746,19.905,20.251,20.589,20.932,20.932
3,18.347,17.882,17.793,17.842,18.003,18.347
3,18.347,17.882,17.793,17.842,18.003,18.347
3,18.333,18.017,18.252,18.552,18.758,18.758
3,18.333,18.017,18.252,18.552,18.758,18.758
3,19.072,19.147,19.493,19.839,20.188,20.188
3,20.168,18.254,17.249,16.294,15.535,20.168
3,20.168,18.254,17.249,16.294,15.535,20.168
3,17.368,17.514,17.829,18.11,18.37,18.37
3,19.957,19.878,20.284,20.571,20.706,20.706
3,19.042,18.598,18.552,18.595,18.775,19.042
3,19.857,19.925,20.246,20.501,20.332,20.501
3,20.691,20.186,20.304,20.512,20.601,20.691
3,17.997,17.652,17.906,18.166,18.366,18.366
3,19.469,18.926,18.767,18.667,18.724,19.469
3,18.964,18.481,18.396,18.349,18.409,18.964
3,18.633,18.152,17.999,17.985,18.048,18.633
3,19.583,19.197,19.228,19.216,19.424,19.583
3,19.624,19.417,19.324,18.683,18.17,19.624
3,19.475,19.505,19.733,19.931,20.665,20.665
3,17.734,17.442,17.47,17.535,17.639,17.734
3,17.26,16.867,16.898,16.968,17.093,17.26
3,17.26,16.867,16.898,16.968,17.093,17.26
3,17.26,16.867,16.898,16.968,17.093,17.26
3,18.499,18.508,18.909,19.215,19.541,19.541
3,18.589,18.859,19.284,19.604,19.862,19.862
3,20.31,19.834,20.074,20.284,20.26,20.31
3,20.713,20.292,20.374,20.342,20.597,20.713
3,19.38,19.707,20.189,20.49,20.522,20.522
3,19.922,19.573,19.693,19.881,19.983,19.983
3,17.787,17.436,17.665,17.842,18.175,18.175
3,17.787,17.436,17.665,17.842,18.175,18.175
3,18.595,18.574,18.75,18.948,19.188,19.188
3,18.245,18.603,18.978,19.373,19.729,19.729
3,19.015,18.664,18.485,18.474,18.532,19.015
3,19.275,18.963,19.241,19.48,19.748,19.748
3,19.394,19.064,19.33,19.555,19.916,19.916
3,19.331,18.829,18.631,18.58,18.608,19.331
3,18.489,18.432,18.754,18.955,19.269,19.269
3,19.332,18.909,18.866,18.845,18.924,19.332
3,15.59,15.512,15.61,15.793,15.978,15.978
3,18.455,18.389,18.705,19.011,19.184,19.184
3,20.087,19.756,20.008,20.18,20.549,20.549
3,19.065,18.534,18.35,18.289,18.375,19.065
3,20.448,20.021,20.322,20.649,20.691,20.691
3,20.661,20.256,20.232,20.282,20.405,20.661
3,19.607,19.337,19.473,19.626,19.782,19.782
3,20.773,20.432,20.48,20.536,20.642,20.773
3,16.19,16.154,16.435,16.674,16.918,16.918
3,20.776,20.394,19.659,18.907,18.404,20.776
3,18.931,19.247,19.699,20.069,20.489,20.489
3,19.818,19.378,19.489,19.645,19.94,19.94
3,20.274,20.156,20.325,20.405,20.597,20.597
3,20.624,20.209,20.357,20.347,20.367,20.624
3,19.689,19.531,19.842,20.187,20.534,20.534
3,19.164,19.153,19.424,19.708,19.935,19.935
3,20.439,20.119,20.295,20.532,20.676,20.676
3,19.995,19.973,20.238,20.505,20.917,20.917
3,19.279,19.314,19.668,19.995,20.301,20.301
3,18.965,19.022,19.17,18.661,18.046,19.17
